"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
40,"No","Travel_Rarely",1171,"Research & Development",10,4,"Life Sciences",4,"Female",46,4,1,"Laboratory Technician",3,"Married",2213,22495,3,"Yes",13,3,3,1,10,3,3,7,7,1,7
46,"No","Non-Travel",1144,"Research & Development",7,4,"Medical",3,"Female",30,3,2,"Manufacturing Director",3,"Married",5258,16044,2,"No",14,3,3,0,7,2,4,1,0,0,0
50,"No","Travel_Rarely",1046,"Research & Development",10,3,"Technical Degree",4,"Male",100,2,3,"Healthcare Representative",4,"Single",10496,2755,6,"No",15,3,4,0,20,2,3,4,3,1,3
27,"No","Travel_Rarely",1469,"Research & Development",1,2,"Medical",4,"Male",82,3,1,"Laboratory Technician",2,"Divorced",3816,17881,1,"No",11,3,2,1,5,2,3,5,2,0,4
28,"No","Travel_Rarely",304,"Sales",9,4,"Life Sciences",2,"Male",92,3,2,"Sales Executive",4,"Single",5253,20750,1,"No",16,3,4,0,7,1,3,7,5,0,7
51,"No","Travel_Rarely",1178,"Sales",14,2,"Life Sciences",3,"Female",87,3,2,"Sales Executive",4,"Married",4936,14862,4,"No",11,3,3,1,18,2,2,7,7,0,7
36,"No","Travel_Rarely",329,"Research & Development",2,3,"Life Sciences",4,"Female",96,3,1,"Research Scientist",3,"Married",2543,11868,4,"No",13,3,2,1,6,3,3,2,2,2,2
24,"No","Travel_Rarely",1371,"Sales",10,4,"Marketing",4,"Female",77,3,2,"Sales Executive",3,"Divorced",4260,5915,1,"Yes",12,3,4,1,5,2,4,5,2,0,3
30,"No","Travel_Rarely",202,"Sales",2,1,"Technical Degree",3,"Male",72,3,1,"Sales Representative",2,"Married",2476,17434,1,"No",18,3,1,1,1,3,3,1,0,0,0
22,"No","Travel_Rarely",253,"Research & Development",11,3,"Medical",1,"Female",43,3,1,"Research Scientist",2,"Married",2244,24440,1,"No",13,3,4,1,2,1,3,2,1,1,2
37,"No","Travel_Rarely",1305,"Research & Development",10,4,"Life Sciences",3,"Male",49,3,2,"Manufacturing Director",2,"Single",4197,21123,2,"Yes",12,3,4,0,18,2,2,1,0,0,1
43,"No","Travel_Rarely",1473,"Research & Development",8,4,"Other",3,"Female",74,3,2,"Healthcare Representative",3,"Divorced",4522,2227,4,"Yes",14,3,4,0,8,3,3,5,2,0,2
25,"No","Travel_Rarely",891,"Sales",4,2,"Life Sciences",2,"Female",99,2,2,"Sales Executive",4,"Single",4487,12090,1,"Yes",11,3,2,0,5,3,3,5,4,1,3
31,"No","Travel_Rarely",329,"Research & Development",1,2,"Life Sciences",4,"Male",98,2,1,"Laboratory Technician",1,"Married",2218,16193,1,"No",12,3,3,1,4,3,3,4,2,3,2
41,"No","Travel_Rarely",645,"Sales",1,3,"Marketing",2,"Male",49,4,3,"Sales Executive",1,"Married",8392,19566,1,"No",16,3,3,1,10,2,3,10,7,0,7
28,"No","Travel_Rarely",1300,"Research & Development",17,2,"Medical",3,"Male",79,3,2,"Laboratory Technician",1,"Divorced",4558,13535,1,"No",12,3,4,1,10,2,3,10,0,1,8
42,"No","Travel_Frequently",532,"Research & Development",29,2,"Life Sciences",1,"Female",92,3,2,"Research Scientist",3,"Divorced",4556,12932,2,"No",11,3,2,1,19,3,3,5,4,0,2
30,"No","Non-Travel",1400,"Research & Development",3,3,"Life Sciences",3,"Male",53,3,1,"Laboratory Technician",4,"Married",2097,16734,4,"No",15,3,3,1,9,3,1,5,3,1,4
29,"No","Travel_Rarely",986,"Research & Development",3,4,"Medical",2,"Male",93,2,3,"Research Director",3,"Married",11935,21526,1,"No",18,3,3,0,10,2,3,10,2,0,7
35,"No","Travel_Rarely",144,"Research & Development",22,3,"Life Sciences",4,"Male",46,1,1,"Laboratory Technician",3,"Single",4230,19225,0,"No",15,3,3,0,6,2,3,5,4,4,3
54,"No","Travel_Rarely",548,"Research & Development",8,4,"Life Sciences",3,"Female",42,3,2,"Laboratory Technician",3,"Single",3780,23428,7,"No",11,3,3,0,19,3,3,1,0,0,0
34,"No","Travel_Rarely",1303,"Research & Development",2,4,"Life Sciences",4,"Male",62,2,1,"Research Scientist",3,"Divorced",2768,8416,3,"No",12,3,3,1,14,3,3,7,3,5,7
46,"No","Travel_Rarely",1125,"Sales",10,3,"Marketing",3,"Female",94,2,3,"Sales Executive",4,"Married",9071,11563,2,"Yes",19,3,3,1,15,3,3,3,2,1,2
30,"No","Travel_Rarely",413,"Sales",7,1,"Marketing",4,"Male",57,3,1,"Sales Representative",2,"Single",2983,18398,0,"No",14,3,1,0,4,3,3,3,2,1,2
35,"No","Travel_Rarely",1276,"Research & Development",16,3,"Life Sciences",4,"Male",72,3,3,"Healthcare Representative",3,"Married",7632,14295,4,"Yes",12,3,3,0,10,2,3,8,7,0,0
42,"No","Travel_Frequently",1474,"Research & Development",5,2,"Other",2,"Male",97,3,1,"Laboratory Technician",3,"Married",2093,9260,4,"No",17,3,4,1,8,4,3,2,2,2,0
41,"No","Non-Travel",267,"Sales",10,2,"Life Sciences",4,"Male",56,3,2,"Sales Executive",4,"Single",6230,13430,7,"No",14,3,4,0,16,3,3,14,3,1,10
39,"No","Travel_Frequently",443,"Research & Development",8,1,"Life Sciences",3,"Female",48,3,1,"Laboratory Technician",3,"Married",3755,17872,1,"No",11,3,1,1,8,3,3,8,3,0,7
31,"No","Travel_Rarely",828,"Sales",2,1,"Life Sciences",2,"Male",77,3,2,"Sales Executive",4,"Single",6582,8346,4,"Yes",13,3,3,0,10,2,4,6,5,0,5
45,"No","Travel_Rarely",561,"Sales",2,3,"Other",4,"Male",61,3,2,"Sales Executive",2,"Married",4805,16177,0,"No",19,3,2,1,9,3,4,8,7,3,7
29,"No","Travel_Rarely",232,"Research & Development",19,3,"Technical Degree",4,"Male",34,3,2,"Manufacturing Director",4,"Divorced",4262,22645,4,"No",12,3,2,2,8,2,4,3,2,1,2
40,"No","Non-Travel",1094,"Sales",28,3,"Other",3,"Male",58,1,3,"Sales Executive",1,"Divorced",10932,11373,3,"No",15,3,3,1,20,2,3,1,0,0,1
41,"No","Non-Travel",509,"Research & Development",2,4,"Other",1,"Female",62,2,2,"Healthcare Representative",3,"Single",6811,2112,2,"Yes",17,3,1,0,10,3,3,8,7,0,7
35,"No","Travel_Rarely",195,"Sales",1,3,"Medical",1,"Female",80,3,2,"Sales Executive",3,"Single",4859,6698,1,"No",16,3,4,0,5,3,3,5,4,0,3
34,"No","Travel_Rarely",258,"Sales",21,4,"Life Sciences",4,"Male",74,4,2,"Sales Executive",4,"Single",5337,19921,1,"No",12,3,4,0,10,3,3,10,7,5,7
37,"No","Travel_Rarely",799,"Research & Development",1,3,"Technical Degree",2,"Female",59,3,3,"Manufacturing Director",4,"Single",7491,23848,4,"No",17,3,4,0,12,3,4,6,5,1,2
24,"No","Travel_Frequently",535,"Sales",24,3,"Medical",4,"Male",38,3,1,"Sales Representative",4,"Married",2400,5530,0,"No",13,3,3,2,3,3,3,2,2,2,1
38,"No","Travel_Rarely",1495,"Research & Development",10,3,"Medical",3,"Female",76,3,2,"Healthcare Representative",3,"Married",9824,22174,3,"No",19,3,3,1,18,4,3,1,0,0,0
37,"No","Travel_Rarely",446,"Research & Development",1,4,"Life Sciences",2,"Female",65,3,2,"Manufacturing Director",2,"Married",6447,15701,6,"No",12,3,2,1,8,2,2,6,5,4,3
24,"No","Travel_Rarely",691,"Research & Development",23,3,"Medical",2,"Male",89,4,1,"Research Scientist",4,"Married",2725,21630,1,"Yes",11,3,2,2,6,3,3,6,5,1,4
25,"No","Travel_Rarely",622,"Sales",13,1,"Medical",2,"Male",40,3,1,"Sales Representative",3,"Married",2096,26376,1,"No",11,3,3,0,7,1,3,7,4,0,6
34,"No","Travel_Rarely",254,"Research & Development",1,2,"Life Sciences",2,"Male",83,2,1,"Research Scientist",4,"Married",3622,22794,1,"Yes",13,3,4,1,6,3,3,6,5,1,3
35,"No","Travel_Rarely",538,"Research & Development",25,2,"Other",1,"Male",54,2,2,"Laboratory Technician",4,"Single",3681,14004,4,"No",14,3,4,0,9,3,3,3,2,0,2
37,"No","Travel_Rarely",558,"Sales",2,3,"Marketing",4,"Male",75,3,2,"Sales Executive",3,"Married",9602,3010,4,"Yes",11,3,3,1,17,3,2,3,0,1,0
42,"No","Travel_Rarely",622,"Research & Development",2,4,"Life Sciences",3,"Female",81,3,2,"Healthcare Representative",4,"Married",4089,5718,1,"No",13,3,2,2,10,4,3,10,2,2,2
38,"No","Travel_Rarely",362,"Research & Development",1,1,"Life Sciences",3,"Female",43,3,1,"Research Scientist",1,"Single",2619,14561,3,"No",17,3,4,0,8,3,2,0,0,0,0
43,"No","Travel_Frequently",1001,"Research & Development",9,5,"Medical",4,"Male",72,3,2,"Laboratory Technician",3,"Divorced",5679,19627,3,"Yes",13,3,2,1,10,3,3,8,7,4,7
44,"No","Travel_Rarely",1112,"Human Resources",1,4,"Life Sciences",1,"Female",50,2,2,"Human Resources",3,"Single",5985,26894,4,"No",11,3,2,0,10,1,4,2,2,0,2
34,"No","Travel_Rarely",204,"Sales",14,3,"Technical Degree",3,"Female",31,3,1,"Sales Representative",3,"Divorced",2579,2912,1,"Yes",18,3,4,2,8,3,3,8,2,0,6
21,"No","Travel_Rarely",1343,"Sales",22,1,"Technical Degree",3,"Male",49,3,1,"Sales Representative",3,"Single",3447,24444,1,"No",11,3,3,0,3,2,3,3,2,1,2
33,"No","Travel_Rarely",1216,"Sales",8,4,"Marketing",3,"Male",39,3,2,"Sales Executive",3,"Divorced",7104,20431,0,"No",12,3,4,0,6,3,3,5,0,1,2
32,"No","Travel_Rarely",646,"Research & Development",9,4,"Life Sciences",1,"Female",92,3,2,"Research Scientist",4,"Married",6322,18089,1,"Yes",12,3,4,1,6,2,2,6,4,0,5
26,"No","Travel_Rarely",991,"Research & Development",6,3,"Life Sciences",3,"Female",71,3,1,"Laboratory Technician",4,"Married",2659,17759,1,"Yes",13,3,3,1,3,2,3,3,2,0,2
36,"No","Travel_Rarely",913,"Research & Development",9,2,"Medical",2,"Male",48,2,2,"Manufacturing Director",2,"Divorced",8847,13934,2,"Yes",11,3,3,1,13,2,3,3,2,0,2
35,"No","Non-Travel",727,"Research & Development",3,3,"Life Sciences",3,"Male",41,2,1,"Laboratory Technician",3,"Married",1281,16900,1,"No",18,3,3,2,1,3,3,1,0,0,0
23,"No","Travel_Rarely",885,"Research & Development",4,3,"Medical",1,"Male",58,4,1,"Research Scientist",1,"Married",2819,8544,2,"No",16,3,1,1,5,3,4,3,2,0,2
48,"No","Travel_Rarely",817,"Sales",2,1,"Marketing",2,"Male",56,4,2,"Sales Executive",2,"Married",8120,18597,3,"No",12,3,4,0,12,3,3,2,2,2,2
37,"No","Travel_Rarely",1225,"Research & Development",10,2,"Life Sciences",4,"Male",80,4,1,"Research Scientist",4,"Single",4680,15232,3,"No",17,3,1,0,4,2,3,1,0,0,0
32,"No","Travel_Rarely",929,"Sales",10,3,"Marketing",4,"Male",55,3,2,"Sales Executive",4,"Single",5396,21703,1,"No",12,3,4,0,10,2,2,10,7,0,8
38,"No","Travel_Rarely",827,"Research & Development",1,4,"Life Sciences",2,"Female",33,4,2,"Healthcare Representative",4,"Single",7625,19383,0,"No",13,3,3,0,10,4,2,9,7,1,8
27,"No","Travel_Rarely",608,"Research & Development",1,2,"Life Sciences",3,"Female",68,3,3,"Manufacturing Director",1,"Married",7412,6009,1,"No",11,3,4,0,9,3,3,9,7,0,7
47,"No","Travel_Rarely",703,"Sales",14,4,"Marketing",4,"Male",42,3,2,"Sales Executive",1,"Single",4960,11825,2,"No",12,3,4,0,20,2,3,7,7,1,7
60,"No","Travel_Rarely",1179,"Sales",16,4,"Marketing",1,"Male",84,3,2,"Sales Executive",1,"Single",5405,11924,8,"No",14,3,4,0,10,1,3,2,2,2,2
50,"No","Travel_Rarely",316,"Sales",8,4,"Marketing",4,"Male",54,3,1,"Sales Representative",2,"Married",3875,9983,7,"No",15,3,4,1,4,2,3,2,2,2,2
38,"No","Travel_Rarely",168,"Research & Development",1,3,"Life Sciences",3,"Female",81,3,3,"Manufacturing Director",3,"Single",7861,15397,4,"Yes",14,3,4,0,10,4,4,1,0,0,0
34,"No","Travel_Rarely",970,"Research & Development",8,2,"Medical",2,"Female",96,3,2,"Healthcare Representative",3,"Single",6142,7360,3,"No",11,3,4,0,10,2,3,5,1,4,3
23,"No","Travel_Rarely",650,"Research & Development",9,1,"Medical",2,"Male",37,3,1,"Laboratory Technician",1,"Married",2500,4344,1,"No",14,3,4,1,5,2,4,4,3,0,2
27,"No","Travel_Rarely",975,"Research & Development",7,3,"Medical",4,"Female",55,2,2,"Healthcare Representative",1,"Single",6811,23398,8,"No",19,3,1,0,9,2,1,7,6,0,7
29,"No","Travel_Rarely",1090,"Sales",10,3,"Marketing",4,"Male",83,3,1,"Sales Representative",2,"Divorced",2297,17967,1,"No",14,3,4,2,2,2,3,2,2,2,2
53,"No","Travel_Rarely",346,"Research & Development",6,3,"Life Sciences",4,"Male",86,3,2,"Laboratory Technician",4,"Single",2450,10919,2,"No",17,3,4,0,19,4,3,2,2,2,2
35,"No","Non-Travel",1225,"Research & Development",2,4,"Life Sciences",4,"Female",61,3,2,"Healthcare Representative",1,"Divorced",5093,4761,2,"No",11,3,1,1,16,2,4,1,0,0,0
32,"No","Travel_Frequently",430,"Research & Development",24,4,"Life Sciences",1,"Male",80,3,2,"Laboratory Technician",4,"Married",5309,21146,1,"No",15,3,4,2,10,2,3,10,8,4,7
34,"No","Travel_Rarely",167,"Research & Development",8,5,"Life Sciences",2,"Female",32,3,2,"Manufacturing Director",1,"Divorced",5121,4187,3,"No",14,3,3,1,7,3,3,0,0,0,0
45,"No","Travel_Rarely",954,"Sales",2,2,"Technical Degree",2,"Male",46,1,2,"Sales Representative",3,"Single",6632,12388,0,"No",13,3,1,0,9,3,3,8,7,3,1
23,"No","Travel_Rarely",310,"Research & Development",10,1,"Medical",1,"Male",79,4,1,"Research Scientist",3,"Single",3505,19630,1,"No",18,3,4,0,2,3,3,2,2,0,2
36,"No","Non-Travel",1434,"Sales",8,4,"Life Sciences",1,"Male",76,2,3,"Sales Executive",1,"Single",7587,14229,1,"No",15,3,2,0,10,1,3,10,7,0,9
52,"No","Non-Travel",715,"Research & Development",19,4,"Medical",4,"Male",41,3,1,"Research Scientist",4,"Married",4258,26589,0,"No",18,3,1,1,5,3,3,4,3,1,2
26,"No","Travel_Frequently",575,"Research & Development",1,2,"Life Sciences",1,"Female",71,1,1,"Laboratory Technician",4,"Divorced",4364,5288,3,"No",14,3,1,1,5,2,3,2,2,2,0
29,"No","Travel_Rarely",657,"Research & Development",27,3,"Medical",2,"Female",66,3,2,"Healthcare Representative",3,"Married",4335,25549,4,"No",12,3,1,1,11,3,2,8,7,1,1
34,"No","Travel_Rarely",182,"Research & Development",1,4,"Life Sciences",2,"Female",72,4,1,"Research Scientist",4,"Single",3280,13551,2,"No",16,3,3,0,10,2,3,4,2,1,3
27,"No","Travel_Frequently",829,"Sales",8,1,"Marketing",3,"Male",84,3,2,"Sales Executive",4,"Married",4342,24008,0,"No",19,3,2,1,5,3,3,4,2,1,1
37,"No","Travel_Rarely",571,"Research & Development",10,1,"Life Sciences",4,"Female",82,3,1,"Research Scientist",1,"Divorced",2782,19905,0,"Yes",13,3,2,2,6,3,2,5,3,4,3
38,"No","Travel_Frequently",240,"Research & Development",2,4,"Life Sciences",1,"Female",75,4,2,"Manufacturing Director",1,"Single",5980,26085,6,"Yes",12,3,4,0,17,2,3,15,7,4,12
34,"No","Travel_Rarely",121,"Research & Development",2,4,"Medical",3,"Female",86,2,1,"Research Scientist",1,"Single",4381,7530,1,"No",11,3,3,0,6,3,3,6,5,1,3
35,"No","Travel_Rarely",384,"Sales",8,4,"Life Sciences",1,"Female",72,3,1,"Sales Representative",4,"Married",2572,20317,1,"No",16,3,2,1,3,1,2,3,2,0,2
34,"No","Travel_Rarely",1111,"Sales",8,2,"Life Sciences",3,"Female",93,3,2,"Sales Executive",1,"Married",6500,13305,5,"No",17,3,2,1,6,1,3,3,2,1,2
33,"No","Travel_Rarely",213,"Research & Development",7,3,"Medical",3,"Male",49,3,3,"Research Director",3,"Married",11691,25995,0,"No",11,3,4,0,14,3,4,13,9,3,7
36,"No","Travel_Rarely",676,"Research & Development",1,3,"Other",3,"Female",35,3,2,"Manufacturing Director",2,"Married",5228,23361,0,"No",15,3,1,1,10,2,3,9,7,0,5
36,"No","Travel_Rarely",1041,"Human Resources",13,3,"Human Resources",3,"Male",36,3,1,"Human Resources",2,"Married",2143,25527,4,"No",13,3,2,1,8,2,3,5,2,0,4
45,"No","Travel_Rarely",252,"Research & Development",2,3,"Life Sciences",2,"Female",95,2,1,"Research Scientist",3,"Single",2274,6153,1,"No",14,3,4,0,1,3,3,1,0,0,0
38,"No","Travel_Frequently",471,"Research & Development",12,3,"Life Sciences",1,"Male",45,2,2,"Healthcare Representative",1,"Divorced",6288,4284,2,"No",15,3,3,1,13,3,2,4,3,1,2
34,"No","Travel_Frequently",702,"Research & Development",16,4,"Life Sciences",3,"Female",100,2,1,"Research Scientist",4,"Single",2553,8306,1,"No",16,3,3,0,6,3,3,5,2,1,3
27,"No","Travel_Rarely",269,"Research & Development",5,1,"Technical Degree",3,"Male",42,2,3,"Research Director",4,"Divorced",12808,8842,1,"Yes",16,3,2,1,9,3,3,9,8,0,8
34,"No","Travel_Rarely",829,"Human Resources",3,2,"Human Resources",3,"Male",88,3,1,"Human Resources",4,"Married",3737,2243,0,"No",19,3,3,1,4,1,1,3,2,0,2
25,"No","Travel_Rarely",180,"Research & Development",2,1,"Medical",1,"Male",65,4,1,"Research Scientist",1,"Single",3424,21632,7,"No",13,3,3,0,6,3,2,4,3,0,1
35,"No","Travel_Rarely",1343,"Research & Development",27,1,"Medical",3,"Female",53,2,1,"Research Scientist",1,"Single",2559,17852,1,"No",11,3,4,0,6,3,2,6,5,1,1
36,"No","Travel_Rarely",928,"Sales",1,2,"Life Sciences",2,"Male",56,3,2,"Sales Executive",4,"Married",6201,2823,1,"Yes",14,3,4,1,18,1,2,18,14,4,11
32,"No","Travel_Rarely",117,"Sales",13,4,"Life Sciences",2,"Male",73,3,2,"Sales Executive",4,"Divorced",4403,9250,2,"No",11,3,3,1,8,3,2,5,2,0,3
45,"No","Travel_Rarely",930,"Sales",9,3,"Marketing",4,"Male",74,3,3,"Sales Executive",1,"Divorced",10761,19239,4,"Yes",12,3,3,1,18,2,3,5,4,0,2
32,"No","Travel_Rarely",638,"Research & Development",8,2,"Medical",3,"Female",91,4,2,"Research Scientist",3,"Married",5175,22162,5,"No",12,3,3,1,9,3,2,5,3,1,3
37,"No","Travel_Rarely",342,"Sales",16,4,"Marketing",4,"Male",66,2,2,"Sales Executive",3,"Divorced",6334,24558,4,"No",19,3,4,2,9,2,3,1,0,0,0
42,"No","Travel_Frequently",1271,"Research & Development",2,1,"Medical",2,"Male",35,3,1,"Research Scientist",4,"Single",2515,9068,5,"Yes",14,3,4,0,8,2,3,2,1,2,2
25,"No","Travel_Rarely",141,"Sales",3,1,"Other",3,"Male",98,3,2,"Sales Executive",1,"Married",4194,14363,1,"Yes",18,3,4,0,5,3,3,5,3,0,3
32,"No","Non-Travel",300,"Research & Development",1,3,"Life Sciences",4,"Male",61,3,1,"Laboratory Technician",4,"Divorced",2314,9148,0,"No",12,3,2,1,4,2,3,3,0,0,2
25,"No","Travel_Rarely",583,"Sales",4,1,"Marketing",3,"Male",87,2,2,"Sales Executive",1,"Married",4256,18154,1,"No",12,3,1,0,5,1,4,5,2,0,3
49,"No","Travel_Rarely",1418,"Research & Development",1,3,"Technical Degree",3,"Female",36,3,1,"Research Scientist",1,"Married",3580,10554,2,"No",16,3,2,1,7,2,3,4,2,0,2
24,"No","Non-Travel",1269,"Research & Development",4,1,"Life Sciences",1,"Male",46,2,1,"Laboratory Technician",4,"Married",3162,10778,0,"No",17,3,4,0,6,2,2,5,2,3,4
32,"No","Travel_Frequently",379,"Sales",5,2,"Life Sciences",2,"Male",48,3,2,"Sales Executive",2,"Married",6524,8891,1,"No",14,3,4,1,10,3,3,10,8,5,3
38,"No","Travel_Rarely",395,"Sales",9,3,"Marketing",2,"Male",98,2,1,"Sales Representative",2,"Married",2899,12102,0,"No",19,3,4,1,3,3,3,2,2,1,2
42,"No","Travel_Rarely",1265,"Research & Development",3,3,"Life Sciences",3,"Female",95,4,2,"Laboratory Technician",4,"Married",5231,23726,2,"Yes",13,3,2,1,17,1,2,5,3,1,3
31,"No","Travel_Rarely",1222,"Research & Development",11,4,"Life Sciences",4,"Male",48,3,1,"Research Scientist",4,"Married",2356,14871,3,"Yes",19,3,2,1,8,2,3,6,4,0,2
35,"No","Travel_Rarely",672,"Research & Development",25,3,"Technical Degree",4,"Male",78,2,3,"Manufacturing Director",2,"Married",10903,9129,3,"No",16,3,1,0,16,2,3,13,10,4,8
37,"No","Travel_Frequently",1231,"Sales",21,2,"Medical",3,"Female",54,3,1,"Sales Representative",4,"Married",2973,21222,5,"No",15,3,2,1,10,3,3,5,4,0,0
43,"No","Travel_Frequently",422,"Research & Development",1,3,"Life Sciences",4,"Female",33,3,2,"Healthcare Representative",4,"Married",5562,21782,4,"No",13,3,2,1,12,2,2,5,2,2,2
37,"No","Non-Travel",1252,"Sales",19,2,"Medical",1,"Male",32,3,3,"Sales Executive",2,"Single",7642,4814,1,"Yes",13,3,4,0,10,2,3,10,0,0,9
39,"No","Travel_Rarely",1383,"Human Resources",2,3,"Life Sciences",4,"Female",42,2,2,"Human Resources",4,"Married",5204,7790,8,"No",11,3,3,2,13,2,3,5,4,0,4
33,"No","Travel_Rarely",1075,"Human Resources",3,2,"Human Resources",4,"Male",57,3,1,"Human Resources",2,"Divorced",2277,22650,3,"Yes",11,3,3,1,7,4,4,4,3,0,3
28,"No","Travel_Rarely",821,"Sales",5,4,"Medical",1,"Male",98,3,2,"Sales Executive",4,"Single",4908,24252,1,"No",14,3,2,0,4,3,3,4,2,0,2
36,"No","Travel_Rarely",1425,"Research & Development",14,1,"Life Sciences",3,"Male",68,3,2,"Healthcare Representative",4,"Married",6586,4821,0,"Yes",17,3,1,1,17,2,2,16,8,4,11
47,"No","Travel_Rarely",1454,"Sales",2,4,"Life Sciences",4,"Female",65,2,1,"Sales Representative",4,"Single",3294,13137,1,"Yes",18,3,1,0,3,3,2,3,2,1,2
28,"No","Travel_Rarely",995,"Research & Development",9,3,"Medical",3,"Female",77,3,1,"Research Scientist",3,"Divorced",2377,9834,5,"No",18,3,2,1,6,2,3,2,2,2,2
27,"No","Travel_Rarely",618,"Research & Development",4,3,"Life Sciences",2,"Female",76,3,1,"Research Scientist",3,"Single",2318,17808,1,"No",19,3,3,0,1,2,3,1,1,0,0
34,"No","Travel_Rarely",546,"Research & Development",10,3,"Life Sciences",2,"Male",83,3,1,"Laboratory Technician",2,"Divorced",2008,6896,1,"No",14,3,2,2,1,3,3,1,0,1,0
33,"No","Travel_Rarely",1198,"Research & Development",1,4,"Other",3,"Male",100,2,1,"Research Scientist",1,"Single",2799,3339,3,"Yes",11,3,2,0,6,1,3,3,2,0,2
58,"No","Travel_Rarely",1272,"Research & Development",5,3,"Technical Degree",3,"Female",37,2,3,"Healthcare Representative",2,"Divorced",10552,9255,2,"Yes",13,3,4,1,24,3,3,6,0,0,4
31,"No","Travel_Rarely",154,"Sales",7,4,"Life Sciences",2,"Male",41,2,1,"Sales Representative",3,"Married",2329,11737,3,"No",15,3,2,0,13,2,4,7,7,5,2
48,"No","Travel_Rarely",1469,"Research & Development",20,4,"Medical",4,"Male",51,3,1,"Research Scientist",3,"Married",2259,5543,4,"No",17,3,1,2,13,2,2,0,0,0,0
31,"No","Non-Travel",1188,"Sales",20,2,"Marketing",4,"Female",45,3,2,"Sales Executive",3,"Married",6932,24406,1,"No",13,3,4,1,9,2,2,9,8,0,0
38,"No","Travel_Rarely",1333,"Research & Development",1,3,"Technical Degree",4,"Female",80,3,3,"Research Director",1,"Married",13582,16292,1,"No",13,3,2,1,15,3,3,15,12,5,11
40,"No","Travel_Rarely",658,"Sales",10,4,"Marketing",1,"Male",67,2,3,"Sales Executive",2,"Divorced",9705,20652,2,"No",12,3,2,1,11,2,2,1,0,0,0
26,"No","Travel_Frequently",1283,"Sales",1,3,"Medical",3,"Male",52,2,2,"Sales Executive",1,"Single",4294,11148,1,"No",12,3,2,0,7,2,3,7,7,0,7
40,"No","Travel_Frequently",1469,"Research & Development",9,4,"Medical",4,"Male",35,3,1,"Research Scientist",2,"Divorced",3617,25063,8,"Yes",14,3,4,1,3,2,3,1,1,0,0
33,"No","Travel_Rarely",1069,"Research & Development",1,3,"Life Sciences",2,"Female",42,2,2,"Healthcare Representative",4,"Single",6949,12291,0,"No",14,3,1,0,6,3,3,5,0,1,4
35,"No","Travel_Rarely",1219,"Sales",18,3,"Medical",3,"Female",86,3,2,"Sales Executive",3,"Married",4601,6179,1,"No",16,3,2,0,5,3,3,5,2,1,0
38,"No","Non-Travel",152,"Sales",10,3,"Technical Degree",3,"Female",85,3,2,"Sales Executive",4,"Single",5666,19899,1,"Yes",13,3,2,0,6,1,3,5,3,1,3
35,"No","Travel_Rarely",882,"Sales",3,4,"Life Sciences",4,"Male",92,3,3,"Sales Executive",4,"Divorced",7823,6812,6,"No",13,3,2,1,12,2,3,10,9,0,8
39,"No","Travel_Rarely",903,"Sales",2,5,"Life Sciences",1,"Male",41,4,3,"Sales Executive",3,"Single",7880,2560,0,"No",18,3,4,0,9,3,3,8,7,0,7
